1	94609	1
18	27038	20
18	91666	21
18	87947	22
18	74804	23
18	106699	24
18	95845	25
18	91938	26
18	68073	27
18	71321	28
18	136571	29
18	107441	30
18	110234	31
18	118125	32
18	61025	33
18	76294	34
18	97546	35
18	32260	36
18	72649	37
18	99122	38
18	168951	39
18	117292	40
18	92016	41
18	132122	42
18	55859	43
18	56733	44
18	81393	45
18	113151	46
18	145912	47
18	103480	48
18	151245	49
18	115689	50
18	103106	51
18	111531	52
18	55129	53
18	91031	54
18	97856	55
18	75144	56
18	165105	57
18	133643	58
18	166291	59
18	102323	60
18	52605	61
18	115660	62
18	90972	63
18	116711	64
18	127411	65
18	108823	66
18	112233	67
18	100842	68
18	135586	69
18	114522	70
18	141776	71
18	167593	72
18	90677	73
18	69554	74
18	116750	75
18	101703	76
18	96983	77
18	70785	78
18	110739	79
18	91620	80
18	100369	81
18	62334	82
18	143419	83
18	108816	84
18	108815	85
18	103892	86
18	91748	87
18	141976	88
18	92648	89
18	159095	90
18	126582	91
18	153886	92
18	111508	93
18	78087	94
18	151005	95
18	70911	96
18	101598	97
18	23422	98
18	113855	99
18	136985	100
19	120756	1
19	36709	2
19	75265	3
19	120275	4
19	146345	5
19	108967	6
19	60900	7
19	44552	8
19	102102	9
19	91959	10
19	159541	11
19	164213	12
19	95624	13
19	83585	14
19	126412	15
19	81393	16
19	169712	17
19	128084	18
19	117748	19
19	108018	20
19	63578	21
19	108377	22
19	105385	23
19	27038	24
19	127517	25
19	130567	26
19	87947	27
19	146080	28
19	141963	29
19	100172	30
19	31097	31
19	54743	32
19	155336	33
19	118531	34
19	25826	35
19	95974	36
19	89141	37
19	70999	38
19	101598	39
19	155294	40
19	68083	41
19	92233	42
19	93405	43
19	113416	44
19	39377	45
19	171206	46
19	97434	47
19	144067	48
19	101183	49
19	119854	50
19	88147	51
19	66190	52
19	149376	53
19	129845	54
19	120349	55
19	25828	56
19	103334	57
19	111968	58
19	97787	59
19	103247	60
19	144220	61
19	26778	62
19	33453	63
19	76269	64
19	91620	65
19	104407	66
19	87741	67
19	132924	68
19	132386	69
19	97771	70
19	166351	71
19	105564	72
19	99562	73
19	146446	74
19	78087	75
19	75435	76
19	107823	77
19	169338	78
19	106983	79
19	110922	80
19	74367	81
19	96881	82
19	163673	83
19	158582	84
19	40982	85
19	90999	86
19	103056	87
19	120480	88
19	124343	89
19	74326	90
19	152965	91
19	125291	92
19	91825	93
19	114490	94
19	141576	95
19	111701	96
19	113481	97
19	30140	98
19	164521	99
19	164808	100
20	155573	1
20	84458	2
20	111220	3
20	132735	4
20	76218	5
20	101973	6
20	73884	7
20	97947	8
20	128894	9
20	99531	10
20	90793	11
20	75698	12
20	58558	13
20	71137	14
20	67835	15
20	149943	16
20	119622	17
20	154122	18
20	69581	19
20	55258	20
20	69657	21
20	68940	22
20	62785	23
20	145883	24
20	99392	25
20	106989	26
20	106135	27
20	139533	28
20	111033	29
20	157416	30
20	103500	31
20	68178	32
20	108448	33
20	49432	34
20	117074	35
20	101815	36
20	70806	37
20	109231	38
20	99476	39
20	163092	40
20	113406	41
20	72131	42
20	138597	43
20	98058	44
20	125024	45
20	103160	46
20	107143	47
20	39683	48
20	158284	49
20	58202	50
20	45434	51
20	155719	52
20	88492	53
20	71529	54
20	112146	55
20	142573	56
20	106868	57
20	102839	58
20	80808	59
20	73825	60
20	65592	61
20	135650	62
20	164709	63
20	126836	64
20	91398	65
20	99865	66
20	129820	67
20	90024	68
20	75617	69
20	119465	70
20	116610	71
20	96920	72
20	110712	73
20	135803	74
20	95265	75
20	88681	76
20	165941	77
20	133101	78
20	121727	79
20	152763	80
20	145317	81
20	75878	82
20	96297	83
20	100622	84
20	153652	85
20	97007	86
20	27986	87
20	71603	88
20	37542	89
20	96749	90
20	109786	91
20	117863	92
20	98897	93
20	117137	94
20	75820	95
20	121497	96
20	90270	97
20	30077	98
20	92427	99
20	72030	100
21	41724	1
21	74570	2
21	171028	3
21	156289	4
21	3775	5
21	1148	6
21	2121	7
21	68445	8
21	142738	9
21	67205	10
21	69803	11
21	134698	12
21	160400	13
21	130333	14
21	32553	15
21	92251	16
21	122183	17
21	105034	18
21	48128	19
21	12008	20
21	69326	21
21	41043	22
21	70974	23
21	168532	24
21	70104	25
21	168762	26
21	80173	27
21	148921	28
21	107983	29
21	69872	30
21	129255	31
21	73677	32
21	30432	33
21	83457	34
21	54109	35
21	1067	36
21	159195	37
21	143310	38
21	119799	39
21	84068	40
21	70548	41
21	158570	42
21	147865	43
21	139700	44
21	69499	45
21	13761	46
21	49150	47
21	122187	48
21	113969	49
21	155607	50
21	77833	51
21	46407	52
21	40075	53
21	12013	54
21	130206	55
21	17007	56
21	87095	57
21	152613	58
21	73728	59
21	75178	60
21	165101	61
21	67419	62
21	109592	63
21	38760	64
21	77040	65
21	99378	66
21	71509	67
21	42215	68
21	83189	69
21	103641	70
21	97024	71
21	6373	72
21	100452	73
21	976	74
21	59724	75
21	96585	76
21	69468	77
21	75473	78
21	145327	79
21	76028	80
21	36720	81
21	38483	82
21	67447	83
21	81283	84
21	35600	85
21	150118	86
21	72829	87
21	105107	88
21	160666	89
21	68098	90
21	166702	91
21	68293	92
21	126194	93
21	78659	94
21	72210	95
21	72795	96
21	67883	97
21	107581	98
21	11929	99
21	64627	100
22	94624	1
22	35736	2
22	153639	3
22	139274	4
22	105927	5
22	109769	6
22	165694	7
22	98144	8
22	70371	9
22	106612	10
22	95884	11
22	147667	12
22	105650	13
22	74235	14
22	114382	15
22	117572	16
22	118863	17
22	26568	18
22	113007	19
22	102140	20
22	165652	21
22	105053	22
22	29989	23
22	158625	24
22	114899	25
22	90204	26
22	69949	27
22	156148	28
22	101560	29
22	100286	30
22	104362	31
22	82283	32
22	165603	33
22	111511	34
22	94809	35
22	84559	36
22	88962	37
22	108827	38
22	100531	39
22	136314	40
22	91653	41
22	109851	42
22	144326	43
22	55856	44
22	147566	45
22	158503	46
22	95545	47
22	64949	48
22	36660	49
22	119441	50
22	65929	51
22	33075	52
22	108719	53
22	89438	54
22	103578	55
22	112564	56
22	169017	57
22	113678	58
22	139247	59
22	26582	60
22	117370	61
22	151654	62
22	40809	63
22	92645	64
22	135010	65
22	95577	66
22	98991	67
22	87824	68
22	117375	69
22	110848	70
22	108682	71
22	107330	72
22	95995	73
22	21879	74
22	27825	75
22	88131	76
22	88538	77
22	166172	78
22	29873	79
22	90854	80
22	90109	81
22	119260	82
22	75999	83
22	100772	84
22	30776	85
22	106194	86
22	89113	87
22	114652	88
22	87680	89
22	105915	90
22	124321	91
22	103057	92
22	115239	93
22	68275	94
22	117675	95
22	49496	96
22	110591	97
22	37376	98
22	158397	99
22	158410	100
23	106612	1
23	100507	2
23	149863	3
23	109939	4
23	84559	5
23	95884	6
23	111511	7
23	163709	8
23	113007	9
23	65929	10
23	143933	11
23	161840	12
23	114382	13
23	144911	14
23	26568	15
23	70130	16
23	107173	17
23	154535	18
23	165220	19
23	75468	20
23	116574	21
23	68081	22
23	100343	23
23	136314	24
23	138674	25
23	94624	26
23	109851	27
23	96163	28
23	97969	29
23	107330	30
23	152964	31
23	98058	32
23	169513	33
23	104670	34
23	119175	35
23	108450	36
23	155719	37
23	39683	38
23	168860	39
23	105117	40
23	48233	41
23	88962	42
23	152860	43
23	102369	44
23	48357	45
23	59008	46
23	101973	47
23	88012	48
23	67256	49
23	120133	50
23	128894	51
23	87438	52
23	148189	53
23	44881	54
23	116789	55
23	153639	56
23	64372	57
23	105053	58
23	69771	59
23	95995	60
23	99323	61
23	162225	62
23	96454	63
23	71123	64
23	100286	65
23	73429	66
23	95059	67
23	109116	68
23	69949	69
23	65592	70
23	74235	71
23	92269	72
23	96182	73
23	105915	74
23	158503	75
23	151033	76
23	133286	77
23	142477	78
23	126836	79
23	91398	80
23	101358	81
23	33075	82
23	109769	83
23	99365	84
23	124029	85
23	157199	86
23	87744	87
23	169810	88
23	98474	89
23	132250	90
23	120088	91
23	101560	92
23	92403	93
23	105650	94
23	91135	95
23	168101	96
23	112550	97
23	120549	98
23	144872	99
23	117375	100
24	165220	1
24	112366	2
24	137143	3
24	104036	4
24	125367	5
24	123176	6
24	51033	7
24	107442	8
24	101417	9
24	147958	10
24	108436	11
24	103465	12
24	106067	13
24	126042	14
24	154557	15
24	100507	16
24	153676	17
24	143933	18
24	108086	19
24	167548	20
24	148058	21
24	131843	22
24	107025	23
24	145482	24
24	123137	25
24	114533	26
24	162062	27
24	26568	28
24	119796	29
24	86614	30
24	168555	31
24	108632	32
24	163709	33
24	149863	34
24	93323	35
24	170954	36
24	118517	37
24	84559	38
24	117699	39
24	111511	40
24	33926	41
24	26515	42
24	59449	43
24	153230	44
24	96217	45
24	114422	46
24	97641	47
24	163154	48
24	104548	49
24	144166	50
24	117487	51
24	150648	52
24	104670	53
24	93086	54
24	31311	55
24	142513	56
24	96882	57
24	33623	58
24	157762	59
24	106612	60
24	102388	61
24	120564	62
24	105685	63
24	138674	64
24	161870	65
24	120871	66
24	165113	67
24	93084	68
24	90927	69
24	120133	70
24	170237	71
24	105053	72
24	92785	73
24	143743	74
24	102606	75
24	45434	76
24	107206	77
24	48233	78
24	155698	79
24	107330	80
24	105117	81
24	109116	82
24	138590	83
24	116574	84
24	71123	85
24	102839	86
24	114577	87
24	33621	88
24	96454	89
24	116789	90
24	95738	91
24	100286	92
24	118788	93
24	98140	94
24	70790	95
24	94624	96
24	92291	97
24	152192	98
24	68081	99
24	157096	100
25	69001	1
25	146663	2
25	96180	3
25	125612	4
25	31343	5
25	118427	6
25	170123	7
25	38759	8
25	106805	9
25	110602	10
25	65728	11
25	64360	12
25	119509	13
25	54762	14
25	97279	15
25	115897	16
25	120363	17
25	130662	18
25	74016	19
25	42933	20
25	70338	21
25	62130	22
25	166656	23
25	119691	24
25	95100	25
25	144668	26
25	104080	27
25	105507	28
25	116817	29
25	100763	30
25	131480	31
25	64860	32
25	119291	33
25	69671	34
25	125439	35
25	62249	36
25	94594	37
25	116643	38
25	72833	39
25	76200	40
25	90888	41
25	50719	42
25	167825	43
25	148380	44
25	71290	45
25	75405	46
25	91042	47
25	164130	48
25	109234	49
25	116818	50
25	158100	51
25	116816	52
25	130994	53
25	39864	54
25	91670	55
25	101595	56
25	44893	57
25	75782	58
25	70113	59
25	152198	60
25	100399	61
25	69046	62
25	98214	63
25	155361	64
25	31819	65
25	158927	66
25	107201	67
25	75516	68
25	101062	69
25	102384	70
25	102385	71
25	91737	72
25	134739	73
25	134341	74
25	119733	75
25	67831	76
25	121141	77
25	74613	78
25	123475	79
25	115621	80
25	131550	81
25	31193	82
25	130780	83
25	100739	84
25	96595	85
25	98272	86
25	116661	87
25	32946	88
25	89180	89
25	126312	90
25	129533	91
25	164949	92
25	34500	93
25	142569	94
25	133636	95
25	106386	96
25	115409	97
25	87800	98
25	166082	99
25	129655	100
26	166636	1
26	95146	2
26	141345	3
26	114718	4
26	56434	5
26	140214	6
26	115939	7
26	92958	8
26	102778	9
26	91414	10
26	31498	11
26	106426	12
26	120253	13
26	109902	14
26	116329	15
26	106508	16
26	119012	17
26	98240	18
26	143191	19
26	110569	20
26	45369	21
26	111394	22
26	95259	23
26	39998	24
26	31170	25
26	117768	26
26	169635	27
26	119542	28
26	110003	29
26	98328	30
26	49894	31
26	92644	32
26	82184	33
26	102293	34
26	49784	35
26	161184	36
26	75709	37
26	55698	38
26	88446	39
26	170335	40
26	64311	41
26	25671	42
26	141367	43
26	104320	44
26	33067	45
26	153993	46
26	129509	47
26	85216	48
26	104011	49
26	99632	50
26	168355	51
26	119111	52
26	157641	53
26	94872	54
26	27705	55
26	120336	56
26	140557	57
26	123282	58
26	120273	59
26	69520	60
26	133063	61
26	56762	62
26	112715	63
26	114428	64
26	113580	65
26	113456	66
26	157982	67
26	115551	68
26	163609	69
26	96647	70
26	114227	71
26	144720	72
26	57319	73
26	171179	74
26	65231	75
26	119383	76
26	115066	77
26	89781	78
26	116724	79
26	69373	80
26	29401	81
26	38007	82
26	94423	83
26	112259	84
26	86676	85
26	63605	86
26	112522	87
26	81141	88
26	113338	89
26	104735	90
26	27795	91
26	120462	92
26	95948	93
26	94327	94
26	76387	95
26	113897	96
26	35806	97
26	118468	98
26	168745	99
26	154482	100
27	165630	1
27	117247	2
27	68687	3
27	154587	4
27	102902	5
27	107316	6
27	113774	7
27	59540	8
27	74553	9
27	156109	10
27	159628	11
27	58351	12
27	91501	13
27	73696	14
27	114486	15
27	135562	16
27	101429	17
27	70536	18
27	169712	19
27	133177	20
27	105122	21
27	108018	22
27	161545	23
27	76652	24
27	98900	25
27	98410	26
27	108343	27
27	72523	28
27	141161	29
27	81210	30
27	11799	31
27	32442	32
27	108908	33
27	115398	34
27	80521	35
27	156686	36
27	67807	37
27	130185	38
27	123962	39
27	74924	40
27	154264	41
27	148856	42
27	148927	43
27	75031	44
27	111755	45
27	105650	46
27	79584	47
27	117786	48
27	62851	49
27	120824	50
27	40980	51
27	50538	52
27	99146	53
27	98003	54
27	127464	55
27	127719	56
27	35806	57
27	85831	58
27	50797	59
27	168425	60
27	157700	61
27	103651	62
27	161022	63
27	100274	64
27	157641	65
27	119474	66
27	72414	67
27	142024	68
27	130593	69
27	104269	70
27	103412	71
27	140080	72
27	126804	73
27	108888	74
27	154981	75
27	95488	76
27	52041	77
27	116789	78
27	57584	79
27	112582	80
27	27774	81
27	72931	82
27	96006	83
27	109414	84
27	163033	85
27	111575	86
27	104290	87
27	128093	88
27	88991	89
27	124176	90
27	96238	91
27	129057	92
27	98939	93
27	45517	94
27	140670	95
27	105894	96
27	36588	97
27	131289	98
27	88499	99
27	47158	100
28	89174	1
28	44800	2
28	75747	3
28	50361	4
28	106895	5
28	104779	6
28	86339	7
28	116838	8
28	104821	9
28	165502	10
28	83623	11
28	47855	12
28	105356	13
28	48525	14
28	73114	15
28	158343	16
28	164045	17
28	25585	18
28	96609	19
28	88081	20
28	116254	21
28	94075	22
28	89936	23
28	102416	24
28	141498	25
28	68492	26
28	61780	27
28	116794	28
28	29626	29
28	62429	30
28	75230	31
28	148203	32
28	90228	33
28	50814	34
28	107280	35
28	147266	36
28	111673	37
28	99156	38
28	133982	39
28	100210	40
28	23770	41
28	105545	42
28	150731	43
28	44930	44
28	95159	45
28	69513	46
28	72117	47
28	115171	48
28	57090	49
28	148708	50
28	97093	51
28	139786	52
28	132566	53
28	133813	54
28	170436	55
28	112526	56
28	93174	57
28	117711	58
28	111468	59
28	165231	60
28	115975	61
28	148131	62
28	75553	63
28	61436	64
28	106197	65
28	118968	66
28	113624	67
28	76142	68
28	115779	69
28	87722	70
28	171148	71
28	132081	72
28	106604	73
28	169938	74
28	26752	75
28	129145	76
28	158799	77
28	35511	78
28	116993	79
28	97016	80
28	47637	81
28	69879	82
28	99463	83
28	76103	84
28	104653	85
28	147463	86
28	141063	87
28	21880	88
28	99101	89
28	151534	90
28	104652	91
28	73437	92
28	145075	93
28	54054	94
28	55462	95
28	142580	96
28	68481	97
28	72546	98
28	132987	99
28	36031	100
29	120951	1
29	37804	2
29	96487	3
29	95630	4
29	114455	5
29	161213	6
29	93773	7
29	163360	8
29	114346	9
29	153551	10
29	162260	11
29	96185	12
29	96473	13
29	25685	14
29	57938	15
29	112663	16
29	25686	17
29	106968	18
29	156938	19
29	73754	20
29	117873	21
29	146743	22
29	152386	23
29	119185	24
29	108459	25
29	52185	26
29	152502	27
29	110821	28
29	55014	29
29	105180	30
29	92937	31
29	122528	32
29	72621	33
29	44368	34
29	141983	35
29	31876	36
29	160213	37
29	69659	38
29	68003	39
29	102406	40
29	143688	41
29	111479	42
29	68529	43
29	103747	44
29	113865	45
29	66839	46
29	73230	47
29	55809	48
29	164567	49
29	96792	50
29	132101	51
29	158281	52
29	113499	53
29	75338	54
29	73887	55
29	68012	56
29	67586	57
29	72866	58
29	41190	59
29	114750	60
29	92393	61
29	47728	62
29	67628	63
29	171069	64
29	104706	65
29	122431	66
29	93725	67
29	75637	68
29	155843	69
29	107103	70
29	70720	71
29	89088	72
29	72755	73
29	96676	74
29	110785	75
29	118021	76
29	162947	77
29	2608	78
29	142626	79
29	71643	80
29	144400	81
29	148142	82
29	118127	83
29	167288	84
29	163688	85
29	163461	86
29	116856	87
29	124116	88
29	133048	89
29	35429	90
29	148197	91
29	94551	92
29	101049	93
29	140076	94
29	89972	95
29	163679	96
29	101787	97
29	151395	98
29	171276	99
29	98689	100
30	40609	1
30	98834	2
30	50814	3
30	107280	4
30	167508	5
30	90999	6
30	120707	7
30	46656	8
30	40211	9
30	72645	10
30	103867	11
30	106572	12
30	70625	13
30	132963	14
30	112864	15
30	138090	16
30	107040	17
30	143765	18
30	98255	19
30	108090	20
30	170516	21
30	105243	22
30	23770	23
30	91967	24
30	164799	25
30	58732	26
30	51760	27
30	164047	28
30	164808	29
30	103112	30
30	68568	31
30	159095	32
30	130592	33
30	106197	34
30	73188	35
30	139479	36
30	127286	37
30	93434	38
30	116700	39
30	71857	40
30	148407	41
30	70205	42
30	98928	43
30	117552	44
30	40728	45
30	100694	46
30	42865	47
30	120618	48
30	101553	49
30	89487	50
30	127449	51
30	29042	52
30	29280	53
30	104685	54
30	101544	55
30	68815	56
30	143858	57
30	95517	58
30	89669	59
30	132978	60
30	91078	61
30	68280	62
30	121439	63
30	115788	64
30	74174	65
30	27136	66
30	118706	67
30	141924	68
30	157091	69
30	91779	70
30	156908	71
30	128572	72
30	91251	73
30	133551	74
30	142932	75
30	41035	76
30	108349	77
30	102276	78
30	100595	79
30	70386	80
30	60712	81
30	99197	82
30	121975	83
30	93445	84
30	147198	85
30	87470	86
30	115455	87
30	92412	88
30	95546	89
30	36661	90
30	93464	91
30	100883	92
30	72881	93
30	76836	94
30	76160	95
30	164988	96
30	104323	97
30	91984	98
30	24780	99
30	162753	100
31	111718	1
31	137345	2
31	102747	3
31	10481	4
31	101715	5
31	82201	6
31	54398	7
31	51748	8
31	139265	9
31	108077	10
31	158530	11
31	14084	12
31	94882	13
31	110303	14
31	68351	15
31	124152	16
31	73387	17
31	159666	18
31	133600	19
31	102370	20
31	155971	21
31	162231	22
31	145441	23
31	147883	24
31	103943	25
31	92087	26
31	132106	27
31	71251	28
31	153086	29
31	67560	30
31	151926	31
31	138127	32
31	35122	33
31	96453	34
31	69060	35
31	93622	36
31	170460	37
31	34271	38
31	90400	39
31	7927	40
31	130773	41
31	92265	42
31	130038	43
31	123002	44
31	118277	45
31	85707	46
31	151334	47
31	137169	48
31	65659	49
31	69281	50
31	161438	51
31	158348	52
31	84867	53
31	132507	54
31	167683	55
31	1976	56
31	80731	57
31	78195	58
31	44968	59
31	136476	60
31	59500	61
31	72799	62
31	97858	63
31	168244	64
31	52552	65
31	145049	66
31	142177	67
31	108772	68
31	68666	69
31	74190	70
31	152715	71
31	39455	72
31	39575	73
31	120912	74
31	129156	75
31	93712	76
31	12001	77
31	130043	78
31	127947	79
31	151796	80
31	12012	81
31	149780	82
31	101068	83
31	115958	84
31	147301	85
31	114098	86
31	75679	87
31	129361	88
31	144306	89
31	66593	90
31	106283	91
31	146414	92
31	72831	93
31	122898	94
31	157552	95
31	42489	96
31	100664	97
31	146203	98
31	26660	99
31	147864	100
32	75494	1
32	124623	2
32	75257	3
32	156756	4
32	151531	5
32	72536	6
32	131468	7
32	70470	8
32	138695	9
32	158133	10
32	132531	11
32	103182	12
32	81629	13
32	74620	14
32	106357	15
32	74260	16
32	156580	17
32	68032	18
32	75278	19
32	100386	20
32	101494	21
32	148467	22
32	158960	23
32	126550	24
32	101804	25
32	120915	26
32	80982	27
32	134338	28
32	69334	29
32	39869	30
32	70546	31
32	117347	32
32	113946	33
32	88138	34
32	152209	35
32	141056	36
32	137997	37
32	109414	38
32	72118	39
32	67546	40
32	74398	41
32	73771	42
32	71069	43
32	112712	44
32	82270	45
32	70903	46
32	21267	47
32	125761	48
32	59468	49
32	69786	50
32	163379	51
32	126394	52
32	70772	53
32	70931	54
32	154574	55
32	75521	56
32	164226	57
32	69999	58
32	126620	59
32	68290	60
32	35641	61
32	73570	62
32	137365	63
32	109108	64
32	75551	65
32	73848	66
32	48065	67
32	148713	68
32	94718	69
32	75371	70
32	73433	71
32	69838	72
32	103888	73
32	94322	74
32	70293	75
32	150976	76
32	158172	77
32	90433	78
32	109723	79
32	152541	80
32	149929	81
32	105498	82
32	137641	83
32	112059	84
32	154487	85
32	67988	86
32	30926	87
32	132817	88
32	70128	89
32	138625	90
32	75767	91
32	21029	92
32	163789	93
32	90968	94
32	171250	95
32	117893	96
32	38263	97
32	72739	98
32	121628	99
32	154774	100
33	89915	1
33	144275	2
33	99284	3
33	159617	4
33	70059	5
33	154097	6
33	96610	7
33	73200	8
33	120224	9
33	74626	10
33	70858	11
33	73609	12
33	74648	13
33	66688	14
33	31760	15
33	35798	16
33	75340	17
33	113044	18
33	91612	19
33	76384	20
33	109571	21
33	83956	22
33	109935	23
33	115902	24
33	100526	25
33	121694	26
33	94867	27
33	120160	28
33	134277	29
33	80294	30
33	167508	31
33	75598	32
33	115276	33
33	80492	34
33	148315	35
33	141329	36
33	88368	37
33	107827	38
33	166810	39
33	171185	40
33	108582	41
33	168612	42
33	93186	43
33	25688	44
33	108385	45
33	118392	46
33	64320	47
33	27480	48
33	114074	49
33	169109	50
33	106197	51
33	161583	52
33	41374	53
33	114101	54
33	127286	55
33	71775	56
33	68680	57
33	121155	58
33	154957	59
33	67532	60
33	145613	61
33	36320	62
33	88280	63
33	71829	64
33	170307	65
33	148183	66
33	135066	67
33	168882	68
33	75435	69
33	103869	70
33	88438	71
33	133279	72
33	145978	73
33	117869	74
33	119007	75
33	99482	76
33	68011	77
33	108090	78
33	115887	79
33	57356	80
33	157967	81
33	97673	82
33	134864	83
33	95623	84
33	91794	85
33	95256	86
33	126487	87
33	100595	88
33	119081	89
33	47234	90
33	51760	91
33	69977	92
33	68593	93
33	36740	94
33	37796	95
33	112735	96
33	96481	97
33	95615	98
33	114960	99
33	104358	100
34	33860	1
34	26648	2
34	93271	3
34	85916	4
34	96612	5
34	160855	6
34	166111	7
34	152139	8
34	99604	9
34	121402	10
34	104726	11
34	72126	12
34	99047	13
34	124328	14
34	115628	15
34	104735	16
34	60947	17
34	133286	18
34	133853	19
34	100053	20
34	119518	21
34	89214	22
34	165720	23
34	115635	24
34	117440	25
34	108068	26
34	150684	27
34	129068	28
34	95884	29
34	106612	30
34	66724	31
34	33190	32
34	113007	33
34	108648	34
34	92736	35
34	100396	36
34	149693	37
34	120255	38
34	105532	39
34	87920	40
34	106655	41
34	43455	42
34	94454	43
34	103310	44
34	96266	45
34	144076	46
34	136518	47
34	133958	48
34	161840	49
34	117925	50
34	51209	51
34	45383	52
34	46036	53
34	114382	54
34	101198	55
34	119644	56
34	95926	57
34	113132	58
